,Unnamed: 0,hi,hi-en,len-hi,len-hi-en,translit
742,218,केस,kes,3,3,केस
743,219,उसी,usi,3,3,उसी
744,220,मोह,moh,3,3,मोह
745,221,ओसीआर,ocr,5,3,ओसीआर
746,222,आज,aan,2,3,ाँ
747,223,आती,ati,3,3,अति
748,262,जी,jii,2,3,जी
749,224,वीं,vin,3,3,विन
750,226,क्रो,cro,4,3,क्रो
751,227,कूद,kud,3,3,कूद
752,228,कप,cup,2,3,कप
753,229,ईवा,eva,3,3,ईवा
754,230,लत,lat,2,3,लत
755,231,आईसीसी,icc,6,3,इचछ
756,232,उम्र,umr,4,3,उम्र
757,233,दी,dii,2,3,दी
758,234,जिद,zid,3,3,ज़िद
759,235,पृ,pui,2,3,पुई
760,225,इस,iss,2,3,इस
761,263,पुर,pur,3,3,पुर
762,264,पीआरएल,prl,6,3,पर्ल
763,265,जी,jee,2,3,जी
764,293,बेस,bes,3,3,बेस
765,295,सी,see,2,3,सी
766,296,पीएएफ,paf,5,3,पफ
767,297,उन,una,2,3,उन
768,298,पीडीएम,pdm,6,3,पदम्
769,299,ज़ॉड,jod,4,3,जोड़
770,300,एलईडी,led,5,3,लेद
771,301,एलसीडी,lcd,6,3,एलसीडी
772,302,आल,all,2,3,आल
773,303,इनका,ika,4,3,िका
774,292,कफ,kaf,2,3,कफ
775,304,आप,apa,2,3,आप
776,306,दाईं,dai,4,3,दे
777,307,रोग,rog,3,3,रोग
778,308,कई,kai,2,3,कई
779,309,ईसा,isa,3,3,इसा
780,310,कीट,kit,3,3,किट
781,311,वी,vee,2,3,वी
782,312,एस,esa,2,3,ऐसा
783,313,एमएओ,mao,4,3,माओ
784,314,हुआ,hua,3,3,हुआ
785,315,से,nse,2,3,नसे
786,305,बाईं,bai,4,3,बाई
787,318,नए,nae,2,3,नए
788,291,क्‍या,kya,5,3,क्या
789,289,किसी,kji,4,3,कजी
790,266,हू,hoo,2,3,हूँ
791,267,डीजीई,dgi,5,3,दगी
792,268,माँ,man,3,3,मन
793,270,सूज,suj,3,3,सूज
794,271,लास,las,3,3,लॉस
795,272,बग,bug,2,3,बग
796,273,आइऍमई,ime,5,3,िमे
797,274,बी,bee,2,3,बी
798,275,ऑफ,off,2,3,ऑफ
799,276,यह,ayh,2,3,ेह
800,290,बुप,bup,3,3,भूप
801,277,भोग,bog,3,3,बोग
802,279,बॉक्स,box,5,3,बॉक्स
803,280,पैक,pai,3,3,पाई
804,281,ये,uye,2,3,ुये
805,282,युग,yug,3,3,युग
806,283,६टीं,tin,4,3,तीन
807,284,एजीसी,agc,5,3,ागक
808,285,लोन,lon,3,3,लोन
809,286,खुद,khd,3,3,खड़
810,287,और,ayr,2,3,एयर
811,288,डूब,dub,3,3,दुब
812,278,और,aru,2,3,अरु
813,426,पीएसयू,psu,6,3,पशू
814,269,टॉप,top,3,3,टॉप
815,427,ईटों,ito,4,3,ितो
816,563,एपी,epi,3,3,एपी
817,564,एमडीपी,mdp,6,3,ंडप
818,565,उनका,nka,4,3,का
819,566,रोम,rom,3,3,रोम
820,567,बन,nab,2,3,नाब
821,568,जड़,jad,3,3,जड़
822,569,आईपीसी,ipc,6,3,िप्स
823,570,फूल,ful,3,3,फूल
824,571,एक,eak,2,3,एअक
825,572,मिल,mil,3,3,मिल
826,573,ऊर,oor,2,3,ओर
827,574,पीएसी,pac,5,3,पास
828,576,डॉग,dog,3,3,डॉग
829,577,पाँव,pav,4,3,पाव
830,578,नीव,niv,3,3,नीव
831,580,सन,san,2,3,सं
832,581,डीएनए,dna,5,3,डीएनए
833,582,आरएनए,rna,5,3,रना
834,583,अम्ल,aml,4,3,अम्ल
835,584,अणु,anu,3,3,अनु
836,585,बँट,bat,3,3,बात
837,562,होप,hop,3,3,हॉप
838,561,डी,dee,2,3,दी
839,560,तट,tat,2,3,तात
840,559,तक,tka,2,3,तक
841,537,बिअ,bia,3,3,बीए
842,538,क्ष्,ksh,4,3,कश
843,539,पुट,put,3,3,पूत
844,540,आज,aaj,2,3,आज
845,541,एनबीसी,nbc,6,3,ंबक
846,542,डेड,ded,3,3,डेड
847,543,डीएवी,dav,5,3,देव
848,544,निजः,nij,4,3,निज
849,545,अयं,ayn,3,3,ेँ
850,546,ह्रास,has,5,3,है
851,586,कहि,ahi,3,3,यही
852,547,ग्र,gra,3,3,ग्रा
853,549,नर,nar,2,3,नर
854,550,यों,yon,3,3,योन
855,551,लेट,let,3,3,लेट
856,552,नई,new,2,3,नई
857,553,किया,kiy,4,3,किय
858,554,टॉक,tok,3,3,टोक
859,555,वाल,wal,3,3,वाल
860,556,देब,deb,3,3,देब
861,557,आगे,age,3,3,आगे
862,558,एंड,and,3,3,एंड
863,548,उतु,utu,3,3,ुतु
864,536,उदय,udy,3,3,उदय
865,587,थोक,tho,3,3,थो
866,589,वय,vay,2,3,वे
867,618,गीत,git,3,3,गीत
868,619,वॉन,wan,3,3,वैन
869,620,देती,det,4,3,डेट
870,621,ज़ॉड,zod,4,3,जोड़
871,622,आरएसएस,rss,6,3,आरएसएस
872,623,एमआरसी,mrc,6,3,मर्स
873,624,बम,bam,2,3,बेम
874,625,पीएलसी,plc,6,3,पीएलसी
875,626,एनएसए,nsa,5,3,ंसा
876,627,सिर,sir,3,3,सर
877,628,व्रत,vrt,4,3,व्रत
878,629,ओश,osh,2,3,ोष
879,630,अप्रैल,apr,6,3,अपर
880,631,४५,may,2,3,मई
881,632,कि॰मी॰,kmi,6,3,कमी
882,634,भाजपा,bjp,5,3,बीजेपी
883,635,इल्म,ilm,4,3,इल्म
884,636,दम,dam,2,3,डैम
885,637,खो,kho,2,3,खो
886,638,यह,yay,2,3,याय
887,639,ठीं,thi,3,3,थी
888,617,मूल,mul,3,3,मूल
889,616,ईपू,ipu,3,3,िपु
890,615,इब्न,ibn,4,3,इब्न
891,614,जे॰एन॰एस॰,jns,9,3,जनस
892,590,एक,ekk,2,3,एकक
893,591,मीन,min,3,3,मं
894,592,ऐसे,aie,3,3,आइए
895,593,ग्रे,gre,4,3,ग्रे
896,594,एकेएम,akm,5,3,अकम
897,595,सीडीसी,cdc,6,3,सड़क
898,596,१२,feb,2,3,फेब
899,597,किन,kin,3,3,किन
900,598,कोट,kog,3,3,का
901,599,हैं,hin,3,3,हिन्
902,588,पुन,pun,3,3,पूण
903,600,नि,nih,2,3,निह
904,602,हुए,hye,3,3,हए
905,603,के,vke,2,3,वके
906,604,उड़ी,udi,4,3,उडी
907,605,लुन,lun,3,3,लूँ
908,606,योग,yog,3,3,योग
909,607,गेट,get,3,3,गेट
910,608,जज,juj,2,3,जज
911,610,विल,wil,3,3,विल
912,612,लोक,lok,3,3,लोक
913,613,ओढ,odh,2,3,ओढ़
914,601,पू,poo,2,3,पू
915,535,हान,han,3,3,हाँ
916,611,बेर,ber,3,3,बेर
917,533,को,koo,2,3,को
918,454,श्री,shr,4,3,शर
919,455,रुक,ruk,3,3,रुक
920,456,हूं,hun,3,3,हूँ
921,457,टुन,tun,3,3,तुन
922,458,सेट,set,3,3,सेट
923,459,इस,iis,2,3,इस
924,460,उठ,uth,2,3,उठ
925,461,पर,pan,2,3,पैन
926,462,ऐन,ain,2,3,ऐन
927,464,ओमी,omi,3,3,ओमी
928,453,लाया,lay,4,3,ले
929,465,आरआरई,rre,5,3,ररे
930,467,ज्यूस,jus,5,3,जूस
931,469,कोल,kol,3,3,कॉल
932,470,डॉन,don,3,3,डॉन
933,471,गए,gae,2,3,गए
934,472,लेह,leh,3,3,लेह
935,473,यही,yhi,3,3,यही
936,474,लैक्स,lax,5,3,लैक्स
937,475,पॉट,pot,3,3,पॉट
938,476,ओक,oak,2,3,ओक
939,477,नें,nen,3,3,ने
940,466,ओली,oli,3,3,ोली
941,478,रिज,rij,3,3,रिज
942,452,का,kaa,2,3,का
943,450,ओर,ora,2,3,ओरा
944,428,साओ,são,3,3,सãो
945,534,जोय,joy,3,3,जॉय
946,429,बस,bas,2,3,बस
947,430,कोइ,kod,3,3,कोड
948,431,सील,sil,3,3,सील
949,432,बुक,buk,3,3,बुक
950,433,ची,chi,2,3,ची
951,434,इंक,inc,3,3,इस
952,435,जोई,joi,3,3,जोई
953,436,जान,jan,3,3,जान
954,451,स्व,sva,3,3,स्व
955,437,सोई,soi,3,3,सोइ
956,439,गया,gya,3,3,गया
957,440,कद,kad,2,3,कद
958,441,एवं,avy,3,3,ाव्य
959,442,जीन,jin,3,3,जिन
960,444,बीस,bis,3,3,बिस
961,445,हैट,hat,3,3,हैट
962,446,पोए,poa,3,3,पीओए
963,447,या,yar,2,3,यार
964,448,रेड,red,3,3,रेड
965,449,पॉल,pol,3,3,पोल
966,438,पर,pra,2,3,प्र
967,479,आते,ate,3,3,एते
968,443,हुआ,bua,3,3,बुआ
969,481,मेज,mej,3,3,मेज
970,508,दें,den,3,3,दें
971,509,राय,ray,3,3,रे
972,510,नेस,nes,3,3,नेस
973,511,सीटीसी,ctc,6,3,कटक
974,512,स्नो,sno,4,3,स्नो
975,513,माँ,maa,3,3,माँ
976,514,ऍफ़सीआई,fci,7,3,फसी
977,515,जीआईपी,gip,6,3,जीप
978,517,पिट,pit,3,3,पिट
979,518,गोल,gol,3,3,गोल
980,507,पीसीबी,pcb,6,3,पीसीबी
981,519,अली,ali,3,3,अली
982,523,एचआईवी,hiv,6,3,हिव
983,525,हिम,him,3,3,हिम
984,526,सेल,cel,3,3,सेल
985,527,ताऊ,tau,3,3,ताऊ
986,528,रिट,rit,3,3,ृत
987,529,ईद,eid,2,3,ईद
988,530,लिए,lie,3,3,लिए
989,480,गोड़,god,4,3,गॉड
990,532,नल,nal,2,3,नल
991,531,हक,hak,2,3,हक़
992,521,लैब,lab,3,3,लैब
993,506,अल्प,alp,4,3,अलप
994,522,धो,dho,2,3,धो
995,504,टैग,tag,3,3,टैग
996,483,येल,yel,3,3,एल
997,482,स्री,sri,4,3,श्री
998,505,नव,nav,2,3,नव
999,484,डेम,dem,3,3,डेम
1000,485,द्म,dma,3,3,डीएमए
1001,486,बिन,bin,3,3,बिन
1002,488,सुन,sun,3,3,सुन
1003,489,टीबीएम,tbm,6,3,तबम
1004,490,तेज,tej,3,3,तेज
1005,491,डोज,doj,3,3,डोज
1006,492,वेग,weg,3,3,वेग
1007,487,वे,vve,2,3,ववे
1008,494,पेय,pey,3,3,पेय
1009,495,लेस,les,3,3,लेस
1010,496,जेल,jel,3,3,जेल
1011,497,सोन,sin,3,3,सिन
1012,503,सिम,sim,3,3,सिम
1013,498,सोन,son,3,3,सोन
1014,499,नॉम,nom,3,3,नाम
1015,500,हेल,hel,3,3,है
1016,493,पीएनजी,png,6,3,पंग
1017,501,बीएसएफ,bsf,6,3,ब्सफ़
1018,2729,बँट,bant,3,4,बाँट
1019,2730,खोज,khoj,3,4,खोज
1020,2731,सत्य,stya,4,4,सत्य
1021,2709,आजसू,ajsu,4,4,अजसु
1022,2732,जड़ों,jado,5,4,जड़ो
1023,2733,नाते,nate,4,4,नाते
1024,2736,सीसा,sisa,4,4,सीसा
1025,2734,ज्वार,jwar,5,4,ज्वर
1026,2735,तत्व,tatw,4,4,तत्व
1027,2737,काता,kata,4,4,कटा
1028,2738,बेला,bela,4,4,बेला
1029,2728,देना,dena,4,4,देना
1030,2740,यदु,yadu,3,4,यदु
1031,2739,भर,bhar,2,4,भर
1032,2741,फ़ॉल,fall,4,4,फॉल
1033,2727,दाने,dane,4,4,डेन
1034,2717,जॉन,john,3,4,जॉन
1035,2725,पूर्ण,purn,5,4,पूर्ण
1036,2710,कौल,kaul,3,4,कॉल
1037,2711,साफ़,saaf,4,4,साफ़
1038,2742,पास,paas,3,4,पास
1039,2712,उसके,iske,4,4,इसके
1040,2713,बल्क,balk,4,4,बालक
1041,2714,ज़ेल,zell,4,4,जेल
1042,2715,कीड़ों,kido,6,4,कीड़ो
1043,2716,विष,vish,3,4,विष
1044,2718,नासा,nasa,4,4,नासा
1045,2719,दूध,dudh,3,4,दूध
1046,2720,माह,maah,3,4,माह
1047,2721,लोगों,logn,5,4,लोगन
1048,2722,डोव,dove,3,4,धोवे
1049,2723,आत्मा,atma,5,4,आत्मा
1050,2724,इससे,isse,4,4,इससे
1051,2726,मिला,mila,4,4,मिला
1052,2743,कुछ,kuch,3,4,कुछ
1053,2766,बम,bomb,2,4,बम
1054,2745,भोल,bhol,3,4,भूल
1055,2765,ग्लेन,glen,5,4,ग्लेन
1056,2767,गारो,garo,4,4,गारो
1057,2768,पाट,paat,3,4,पात
1058,2770,हेतु,heti,4,4,हेति
1059,2771,एब्बा,ebba,5,4,ेब्बा
1060,2772,ज्ञात,gyat,5,4,ज्ञात
1061,2773,रोष,rosh,3,4,रोष
1062,2774,एलील,elil,4,4,एलिल
1063,2775,हंट,hunt,3,4,हंट
1064,2776,गीता,gita,4,4,गीता
1065,2777,केस,case,3,4,केस
1066,2778,कोको,koko,4,4,कोको
1067,2708,बड़े,bdee,4,4,बड़ी
1068,2779,आप्टे,apte,5,4,आप्टे
1069,2780,अडिग,adig,4,4,अडिग
1070,2764,रिक्त,rikt,5,4,रिक्त
1071,2744,जिद,jeed,3,4,जींद
1072,2763,अनेक,anek,4,4,अनेक
1073,2761,रूथ,ruth,3,4,रूत
1074,2746,उनकी,unki,4,4,उनकी
1075,2747,घोष,ghos,3,4,घोस
1076,2748,हरा,hara,3,4,हरा
1077,2749,बाग़,baug,4,4,बैग
1078,2750,नीति,niti,4,4,निति
1079,2751,ऊर्जा,urja,5,4,ऊर्जा
1080,2752,दोष,dosh,3,4,दोष
1081,2753,सूजी,suji,4,4,सूजी
1082,2754,रहे,rahe,3,4,रहे
1083,2755,बोल््ड,bold,6,4,बोल्ड
1084,2756,सिख,sikh,3,4,सिख
1085,2757,रहा,raha,3,4,रहा
1086,2758,करा,kara,3,4,करा
1087,2759,पॉल,poll,3,4,पोल्ल
1088,2760,वाएडी॰एन॰ए॰,ydna,11,4,यदना
1089,2762,झेल,jhel,3,4,झेल
1090,2707,पीले,pile,4,4,पिले
1091,2657,सके,suke,3,4,सके
1092,2705,श्री,shri,4,4,श्री
1093,2650,वाली,vali,4,4,वाली
1094,2651,चल,chal,2,4,चल
1095,2652,पास,pass,3,4,पास
1096,2653,डेफो,defo,4,4,डेफो
1097,2654,टेरा,tera,4,4,तेरा
1098,2655,थोक,thok,3,4,थोक
1099,2656,सोने,sone,4,4,सोने
1100,2658,शुरू,shut,4,4,शट
1101,2659,होगा,hoga,4,4,होगा
1102,2660,वाला,vala,4,4,वाला
1103,2661,घर,ghar,2,4,घर
1104,2662,गैर,fair,3,4,फेयर
1105,2663,कदा,kada,3,4,कड़ा
1106,2664,यदा,yada,3,4,यदा
1107,2665,ज्वर,jvar,4,4,ज्वर
1108,2649,बूट,boot,3,4,बूट
1109,2666,नींव,neev,4,4,नीव
1110,2648,ईरान,iran,4,4,ईरान
1111,2646,शहर,shar,3,4,शर
1112,2632,अस्त्र,asht,6,4,अष्ट
1113,2782,पिओ,piyo,3,4,पियो
1114,2633,जीव,jiva,3,4,जीवा
1115,2634,कुंह,kuhn,4,4,कुहन
1116,2635,आज़मी,azmi,5,4,आज़मी
1117,2636,सारे,sare,4,4,सरे
1118,2637,रेखा,rkha,4,4,रखा
1119,2638,वर्ष,year,4,4,ईयर
1120,2639,फ़िल्म,film,6,4,फिल्म
1121,2640,चार,char,3,4,चार
1122,2641,प्यास,pyas,5,4,प्यास
1123,2642,तीर,teer,3,4,तीर
1124,2643,फेर,pher,3,4,फेर
1125,2644,कहीं,kahn,4,4,कहँ
1126,2645,लेई,leyi,3,4,लेई
1127,2647,देना,deda,4,4,देदा
1128,2667,याम,yaam,3,4,याम
1129,2668,दिए,diye,3,4,दिए
1130,2669,जोगी,jogi,4,4,जोगी
1131,2690,दलों,dalo,4,4,डालो
1132,2691,कोर,core,3,4,कोर
1133,2692,गयी,gayi,3,4,गयी
1134,2693,तौर,taur,3,4,तौर
1135,2694,एजेज,ages,4,4,ागेस
1136,2695,लोएब,loeb,4,4,लोएब
1137,2696,अक्सर,aksr,5,4,अक्सर
1138,2697,डेरा,dera,4,4,डेरा
1139,2698,ग्रह,garh,4,4,ग्रह
1140,2699,स्वेज,svej,5,4,स्वेज
1141,2700,हॉल,holl,3,4,हॉल
1142,2701,लियाओ,liao,5,4,लियाओ
1143,2702,राज़ी,raji,5,4,राजी
1144,2703,गुरू,guru,4,4,गुरु
1145,2704,महा,maha,3,4,महा
1146,2689,लूबा,luba,4,4,लुबा
1147,2688,रूम,room,3,4,रूम
1148,2687,बौंस,boss,4,4,बॉस
1149,2686,जुड़ा,juda,5,4,जुड़ा
1150,2670,पिता,pita,4,4,पिता
1151,2671,कष्ट,kast,4,4,कास्ट
1152,2672,भाई,bhai,3,4,भाई
1153,2673,उनकी,inki,4,4,इनकी
1154,2674,नाम,naam,3,4,नाम
1155,2675,रोकी,roki,4,4,रोकी
1156,2676,बोस,bose,3,4,बोसे
1157,2706,सीट,seet,3,4,सीट
1158,2677,बोर्स,bors,5,4,बोरस
1159,2679,भर,bahr,2,4,बाहर
1160,2680,पोल,pole,3,4,पोल
1161,2681,राज्य,rjya,5,4,रज्य
1162,2682,प्लस,plus,4,4,प्लस
1163,2683,जहाँ,jaha,4,4,जहा
1164,2684,लूप,loop,3,4,लूप
1165,2685,एसिड,acid,4,4,एसिड
1166,2678,ठीक,thil,3,4,तिल
1167,2783,वार,vaar,3,4,वार
1168,2886,लाभ,labh,3,4,लाभ
1169,2785,बोली,boli,4,4,बोली
1170,2884,पवे,pave,3,4,पावे
1171,2885,जातक,jatk,4,4,जातक
1172,2937,रिहा,riha,4,4,रिहा
1173,2887,लीक,leak,3,4,लीक
1174,2888,स्तर,stra,4,4,स्ट्रा
1175,2889,आन्ना,anna,5,4,एना
1176,2890,सात,saat,3,4,सात
1177,2891,गति,gati,3,4,गति
1178,2892,ईडा,eeda,3,4,ीडा
1179,2893,नारा,nara,4,4,नैरा
1180,2894,अलग,alag,3,4,अलग
1181,2895,धाम,dham,3,4,धाम
1182,2896,इराक,iraq,4,4,इराक
1183,2897,हुईं,huin,4,4,हुईं
1184,2898,दिनों,dino,5,4,दिनों
1185,2883,जाकि,jaki,4,4,जाकी
1186,2899,गांव,gaon,4,4,गाओं
1187,2882,तब,tqab,2,4,तक़ब
1188,2880,वाला,wala,4,4,वाला
1189,2865,जून,june,3,4,जून
1190,2866,करे,kare,3,4,करे
1191,2867,जुलाई,july,5,4,जुलाई
1192,2868,ब्लॉए,blow,5,4,ब्लो
1193,2869,उम्मा,umma,5,4,उम्मा
1194,2870,लार्स,lars,5,4,लार्स
1195,2871,दाका,daka,4,4,डाका
1196,2872,फ़ामा,fama,5,4,फामा
1197,2873,मूला,mula,4,4,मुला
1198,2874,साग,saag,3,4,साग
1199,2875,हॉल,hole,3,4,होल
1200,2876,अपने,anpe,4,4,अनपे
1201,2877,लॉयड,loyd,4,4,लॉयड
1202,2878,एम्मा,emma,5,4,एमा
1203,2879,एस्पो,espo,5,4,एस्पो
1204,2881,कामां,cama,5,4,काम
1205,2864,कार्ड,card,5,4,कार्ड
1206,2900,देनी,deni,4,4,देनी
1207,2903,दोषी,dosi,4,4,दोसी
1208,2923,जेम्स,jams,5,4,जेम्स
1209,2924,राजा,raja,4,4,राजा
1210,2925,पिसा,pisa,4,4,पिसा
1211,2926,पीक,peak,3,4,पीक
1212,2927,लेगा,lega,4,4,लेगा
1213,2928,आनंद,anad,4,4,आनद
1214,2929,आकार,akar,4,4,आकर
1215,2930,ऑबरे,obre,4,4,ऑब्रे
1216,2931,पेटी,peti,4,4,पति
1217,2932,मध्य,mdhy,4,4,मध्य
1218,2933,इसने,esne,4,4,इसने
1219,2934,यह,yean,2,4,एवं
1220,2935,अनेक,anke,4,4,उनके
1221,2936,क्रय,kray,4,4,क्रय
1222,2631,यॉंवां,yova,6,4,युवा
1223,2922,क्लॉड,clod,5,4,क्लोद
1224,2901,तौर,tary,3,4,तरी
1225,2921,नागों,nago,5,4,नागो
1226,2919,लाइव,live,4,4,लाइव
1227,2904,वध,vadh,2,4,वध
1228,2905,ब्याह,byah,5,4,ब्याह
1229,2906,उसकी,uski,4,4,उसकी
1230,2907,टूटते,tute,5,4,टूटे
1231,2908,देते,dete,4,4,देते
1232,2909,रोड,raod,3,4,रोड
1233,2910,गॉग़,gogh,4,4,गोघ
